,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,主要建材,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
0,110,新北市土城區日和街23號五樓,土城區,2.0,房地(土地+建物)+車位,1101008,1081120,住宅大樓(11層含以上有電梯),鋼骨構造、鋼骨鋼筋混凝土構造,3,2,2,坡道平面,有,133047,False,5,121.44263149999999,24.9840393
1,110,新北市板橋區永豐街49巷22號十三樓,板橋區,4.0,房地(土地+建物)+車位,1101030,1060811,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,168671,False,13,121.4733615,25.0180723
2,110,新北市土城區日和街21號二十一樓,土城區,2.0,房地(土地+建物)+車位,1101106,1081120,住宅大樓(11層含以上有電梯),鋼骨構造、鋼骨鋼筋混凝土構造,3,2,2,坡道平面,有,143655,False,21,121.44263149999999,24.9840393
3,110,新北市板橋區四川路二段237號八樓之五,板橋區,29.0,房地(土地+建物),1101004,0810808,住宅大樓(11層含以上有電梯),鋼骨混凝土造,1,1,1,,有,135235,False,8,121.45116850000001,24.993944199999998
4,110,新北市土城區中央路四段285號二樓,土城區,22.0,房地(土地+建物),1101106,0880206,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,98435,False,2,121.41179679999999,24.9526968
5,110,新北市土城區學府路一段99巷23號四樓,土城區,36.0,房地(土地+建物),1101031,0740926,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,100664,False,4,121.45679840000001,24.987086599999998
6,110,新北市板橋區華江一路562號七樓,板橋區,0.0,房地(土地+建物)+車位,1101019,1100421,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,坡道平面,有,140836,False,7,121.4655581,25.0326678
7,110,新北市土城區學府路一段164巷33號二樓,土城區,34.0,房地(土地+建物),1101006,0760714,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,98106,False,2,121.4529718,24.9876382
8,110,新北市板橋區文化路二段235之1號三樓,板橋區,2.0,房地(土地+建物)+車位,1101109,1081101,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,1,1,1,坡道平面,有,188396,False,3,121.4709686,25.0285275
9,110,新北市土城區明德路一段68號六樓,土城區,28.0,房地(土地+建物)+車位,1101004,0820706,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,96175,False,6,121.4652346,24.983179399999997
10,110,新北市土城區中華路一段249號六樓,土城區,26.0,房地(土地+建物),1101028,0840121,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,108046,False,6,121.44081879999999,24.9812302
11,110,新北市板橋區文化路二段235之1號二樓,板橋區,2.0,房地(土地+建物)+車位,1101124,1081101,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,1,1,1,坡道平面,有,188063,False,2,121.4709686,25.0285275
12,110,新北市土城區中央路四段251號十二樓,土城區,6.0,房地(土地+建物)+車位,1101104,1040908,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,128330,False,12,121.4131793,24.9547468
16,110,新北市土城區延平街67號五樓,土城區,30.0,房地(土地+建物),1101028,0800803,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,1,,有,113596,False,5,121.46771799999999,24.992814000000003
19,110,新北市板橋區懷德街2號九樓之一,板橋區,26.0,房地(土地+建物)+車位,1101118,0840915,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,161727,False,9,121.47589740000001,25.033212400000004
22,110,新北市板橋區文化路一段362號二十六樓之3,板橋區,11.0,房地(土地+建物)+車位,1101024,0990715,住宅大樓(11層含以上有電梯),鋼骨構造,4,2,3,坡道平面,有,159516,False,26,121.4687389,25.0235995
23,110,新北市土城區立德路12號五樓,土城區,40.0,房地(土地+建物),1101110,0701014,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,96022,False,5,121.46257329999999,24.987806899999995
24,110,新北市板橋區忠孝路48巷4弄61之2號五樓,板橋區,39.0,房地(土地+建物),1101206,0710213,公寓(5樓含以下無電梯),鋼筋混凝土造,7,0,7,,無,120721,False,5,121.45984929999999,25.0001641
25,110,新北市新莊區中正路195號十三樓,新莊區,5.0,房地(土地+建物)+車位,1101015,1051122,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,152687,False,13,121.45317959999998,25.036113
26,110,新北市五股區新城三路7號十樓,五股區,6.0,房地(土地+建物)+車位,1101030,1041112,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,坡道平面,有,101390,False,10,121.44747989999999,25.094149299999998
27,110,新北市林口區信義路299號四樓,林口區,8.0,房地(土地+建物)+車位,1101030,1020321,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,96459,False,4,121.3749723,25.0821827
28,110,新北市五股區成洲五路38號八樓,五股區,6.0,房地(土地+建物)+車位,1101111,1040903,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,坡道平面,有,87102,False,8,121.4528586,25.102075100000004
29,110,新北市五股區工商路162號九樓,五股區,24.0,房地(土地+建物)+車位,1101113,0861212,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,65582,False,9,121.4335122,25.087970300000002
30,110,新北市五股區工商路164號九樓,五股區,24.0,房地(土地+建物)+車位,1101113,0861212,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,65582,False,9,121.4334277,25.087743500000002
31,110,新北市新莊區天祥街47巷16弄8號三樓,新莊區,41.0,房地(土地+建物),1101115,0691205,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,2,,無,101363,False,3,121.41592430000001,25.028316399999998
32,110,新北市新莊區建安街25巷10號二樓,新莊區,24.0,房地(土地+建物)+車位,1101023,0860718,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,104987,False,2,121.42950580000002,25.026062000000003
33,110,新北市泰山區明志路二段181號四樓,泰山區,16.0,房地(土地+建物)+車位,1101117,0941226,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,88868,False,4,121.42765430000001,25.050150799999997
34,110,新北市泰山區忠孝街19巷3弄32號三樓,泰山區,1.0,房地(土地+建物),1101028,1091223,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,,有,104859,False,3,121.42670710000002,25.0659362
35,110,新北市林口區文化三路一段195號四樓,林口區,0.0,房地(土地+建物)+車位,1101012,1100412,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,125335,False,4,121.3620941,25.070192
36,110,新北市新莊區新泰路225巷6號三樓,新莊區,27.0,房地(土地+建物)+車位,1101016,0831221,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,104733,False,3,121.44585319999999,25.039337699999994
37,110,新北市新莊區中平路152巷47弄16號三樓,新莊區,3.0,房地(土地+建物)+車位,1101111,1070921,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,塔式車位,有,133782,False,3,121.4467228,25.0482063
38,110,新北市泰山區全興路228號十二樓,泰山區,17.0,房地(土地+建物)+車位,1101122,0930810,住宅大樓(11層含以上有電梯),鋼筋混凝土造,6,2,2,坡道平面,有,115301,False,12,121.43467419999999,25.0549565
39,110,新北市新莊區思源路245號三樓,新莊區,41.0,房地(土地+建物),1101103,0690805,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,105042,False,3,121.4596612,25.0472054
40,110,新北市新莊區雙鳳路90巷4弄11號三樓,新莊區,41.0,房地(土地+建物),1101104,0690212,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,1,,無,75352,False,3,121.4155082,25.0282766
41,110,新北市新莊區中正路340巷31號六樓,新莊區,1.0,房地(土地+建物)+車位,1101110,1090618,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,141237,False,6,121.44512060000001,25.0346585
42,110,新北市林口區新生街1號九樓,林口區,24.0,房地(土地+建物),1101108,0860419,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,72953,False,9,121.39438190000001,25.077130000000004
43,110,新北市五股區芳洲一路82號七樓,五股區,0.0,房地(土地+建物)+車位,1101121,1100716,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,105279,False,7,121.4446449,25.085762499999994
44,110,新北市五股區芳洲一路86號七樓,五股區,0.0,房地(土地+建物)+車位,1101124,1100716,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,108199,False,7,121.4448284,25.0858168
45,110,新北市五股區芳洲一路90號四樓,五股區,0.0,房地(土地+建物)+車位,1101121,1100716,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,107461,False,4,121.444529,25.0857243
46,110,新北市五股區芳洲一路82號十樓,五股區,0.0,房地(土地+建物)+車位,1101122,1100716,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,107450,False,10,121.4446449,25.085762499999994
47,110,新北市林口區忠孝三路59號九樓,林口區,15.0,房地(土地+建物)+車位,1101108,0950530,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,100018,False,9,121.36082609999998,25.069021499999998
48,110,新北市新莊區榮華路二段77號十二樓,新莊區,6.0,房地(土地+建物)+車位,1101106,1040601,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,坡道機械,有,147546,False,12,121.4484141,25.0554932
49,110,新北市新莊區幸福東路106號六樓之二,新莊區,9.0,房地(土地+建物)+車位,1101009,1011122,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,坡道平面,有,117647,False,6,121.46325200000001,25.0499832
50,110,新北市五股區芳洲一路48號九樓,五股區,6.0,房地(土地+建物)+車位,1101114,1040925,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,107019,False,9,121.443728,25.085858400000003
51,110,新北市新莊區新泰路277巷33弄3號,新莊區,40.0,房地(土地+建物),1101112,0701228,公寓(5樓含以下無電梯),鋼筋混凝土造,3,1,1,,無,146069,False,1,121.44473779999998,25.0401438
52,110,新北市泰山區忠孝街19巷2弄12號五樓,泰山區,41.0,房地(土地+建物),1101030,0691120,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,50928,False,5,121.4280136,25.0656601
53,110,新北市新莊區民安西路88巷5弄92號七樓,新莊區,28.0,房地(土地+建物),1101122,0820830,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,,有,118477,False,7,121.42513840000001,25.019643400000003
54,110,新北市林口區文化三路一段199號十八樓,林口區,0.0,房地(土地+建物)+車位,1100914,1100412,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,147180,False,18,121.3621556,25.070279399999997
55,110,新北市新莊區建安街121巷15號,新莊區,31.0,房地(土地+建物),1101027,0790726,華廈(10層含以下有電梯),鋼筋混凝土造,4,0,1,,有,123882,False,1,121.42665199999999,25.0232726
56,110,新北市新店區北新路二段97巷9弄20號三樓,新店區,44.0,房地(土地+建物),1100821,0660630,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,173203,False,3,121.54213759999999,24.973679800000003
57,110,新北市新店區建國路132號八樓,新店區,22.0,房地(土地+建物)+車位,1101104,0881229,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,147601,False,8,121.5391442,24.978843100000002
58,110,新北市新店區十四張路73號十五樓,新店區,0.0,房地(土地+建物)+車位,1101114,1100730,住宅大樓(11層含以上有電梯),鋼筋混凝土構造,2,1,1,坡道平面,有,152451,False,15,121.532129,24.9789305
59,110,新北市新店區安祥路104巷1弄5號,新店區,25.0,房地(土地+建物),1101011,0851226,透天厝,鋼筋混凝土造,4,2,4,,無,70719,False,1,121.48098229999998,24.962830999999998
60,110,新北市新店區中央二街12號四樓,新店區,38.0,房地(土地+建物),1100827,0720827,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,126707,False,4,121.52894339999999,24.9730129
61,110,新北市新店區十四張路79號四樓,新店區,0.0,房地(土地+建物)+車位,1101102,1100730,住宅大樓(11層含以上有電梯),鋼筋混凝土構造,3,2,2,坡道平面,有,180744,False,4,121.53220619999999,24.978895599999998
62,110,新北市新店區檳榔路96巷5號,新店區,36.0,房地(土地+建物),1101120,0740418,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,175486,False,1,121.5431991,24.962522699999997
63,110,新北市新店區安祥路147巷58號二樓,新店區,30.0,房地(土地+建物)+車位,1101110,0800228,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,坡道平面,無,41988,False,2,121.47604679999999,24.956791700000004
64,110,新北市新店區竹林路2巷29弄5號五樓,新店區,40.0,房地(土地+建物),1101030,0700202,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,79120,False,5,121.55040269999999,24.9503669
65,110,新北市新店區中興路一段287巷26號五樓,新店區,43.0,房地(土地+建物),1101024,0671107,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,113665,False,5,121.54458020000001,24.969308599999994
66,110,新北市新店區溪園路501號九樓,新店區,19.0,房地(土地+建物),1101010,0911121,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,188841,False,9,121.52369429999999,24.977584099999998
67,110,新北市新店區安康路三段361號七樓,新店區,5.0,房地(土地+建物)+車位,1101120,1050714,華廈(10層含以下有電梯),鋼筋混凝土構造,3,2,2,其他,有,90278,False,7,121.4839883,24.9506989
68,110,新北市新店區溪園路487號十二樓,新店區,19.0,房地(土地+建物)+車位,1100917,0911121,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,坡道平面,有,157551,False,12,121.52369209999999,24.9775934
69,110,新北市新店區北宜路二段82－24號七樓,新店區,27.0,房地(土地+建物),1101111,0831126,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,99992,False,7,121.55385679999999,24.952015000000003
70,110,新北市新店區安康路二段149之35號五樓,新店區,12.0,房地(土地+建物)+車位,1101030,0980520,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,140351,False,5,121.51103339999997,24.959756100000003
71,110,新北市汐止區長青路131巷2弄12號,汐止區,40.0,房地(土地+建物),1100523,0701128,透天厝,加強磚造,3,2,3,,無,118143,False,1,121.62620324999999,25.0949702
72,110,新北市汐止區茄苳路132之3號九樓,汐止區,12.0,房地(土地+建物)+車位,1101113,0981204,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,坡道機械,有,105596,False,9,121.66845739999998,25.069919399999996
73,110,新北市汐止區鄉長路一段31號14樓之7,汐止區,24.0,房地(土地+建物)+車位,1101102,0860111,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,1,1,坡道機械,有,70036,False,14,121.66520969999999,25.074994899999997
74,110,新北市汐止區樟樹二路462號五樓,汐止區,4.0,房地(土地+建物)+車位,1101026,1060518,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,99621,False,5,121.6433846,25.0736078
75,110,新北市金山區山城路90巷37號2樓,金山區,24.0,房地(土地+建物),1101128,0860521,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,28324,False,2,121.5969229,25.2008321
76,110,新北市汐止區樟樹一路129巷18弄15號5樓,汐止區,33.0,房地(土地+建物),1101106,0771217,公寓(5樓含以下無電梯),鋼筋混凝土造,5,3,3,,無,71170,False,5,121.64127099999997,25.065195499999998
77,110,新北市汐止區保一街8巷22號5樓,汐止區,27.0,房地(土地+建物),1101205,0831223,公寓(5樓含以下無電梯),鋼筋混凝土造,5,2,2,,無,55994,False,5,121.6738051,25.0813534
87,110,新北市汐止區福德二路81號七樓之3,汐止區,12.0,房地(土地+建物)+車位,1101104,0981231,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,127616,False,7,121.6333265,25.066355899999998
88,110,新北市汐止區大同路三段396號9樓,汐止區,26.0,房地(土地+建物),1101111,0840510,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,60338,False,9,121.681834,25.071381999999996
89,110,新北市汐止區樟樹二路271號5樓,汐止區,21.0,房地(土地+建物),1101107,0890819,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,103898,False,5,121.64086999999999,25.068885999999996
90,110,新北市汐止區龍安路28巷6號23樓之9,汐止區,24.0,房地(土地+建物)+車位,1101121,0860703,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,115956,False,23,121.65513749999998,25.064573
91,110,新北市八里區中華路二段370號十樓,八里區,26.0,房地(土地+建物)+車位,1101003,0840126,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,50957,False,10,121.4024323,25.1473928
92,110,新北市淡水區新市一路一段190號十五樓,淡水區,5.0,房地(土地+建物)+車位,1101018,1051020,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,69559,False,15,121.4327976,25.186199
93,110,新北市淡水區崁頂三路99號十一樓,淡水區,4.0,房地(土地+建物)+車位,1101024,1060705,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,59360,False,11,121.43057390000001,25.197341899999994
94,110,新北市淡水區新市二路一段120號十六樓,淡水區,4.0,房地(土地+建物)+車位,1101030,1061128,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,63625,False,16,121.42550879999999,25.196255199999996
95,110,新北市淡水區大信街66號十一樓,淡水區,1.0,房地(土地+建物)+車位,1101016,1090724,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,2,1,坡道平面,有,85214,False,11,121.4407767,25.1772538
96,110,新北市淡水區大信街66號四樓,淡水區,1.0,房地(土地+建物)+車位,1101010,1090724,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,2,1,坡道平面,有,90366,False,4,121.4407767,25.1772538
97,110,新北市淡水區濱海路一段306巷60弄38號十五樓,淡水區,8.0,房地(土地+建物),1101110,1021021,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,73730,False,15,121.44162740000002,25.191126299999997
98,110,新北市八里區義民街51號十一樓,八里區,1.0,房地(土地+建物)+車位,1101110,1090818,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,坡道平面,有,80859,False,11,121.3947046,25.1431588
99,110,新北市三芝區中正路二段26號八樓,三芝區,26.0,房地(土地+建物),1101128,0840816,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,1,1,,有,31763,False,8,121.50441809999998,25.254915
100,110,新北市淡水區新春街125巷6號十五樓,淡水區,26.0,房地(土地+建物)+車位,1101111,0841207,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,55668,False,15,121.44181340000002,25.182033399999998
101,110,新北市三芝區埔尾9之28號,三芝區,24.0,房地(土地+建物)+車位,1101028,0860115,透天厝,鋼筋混凝土造,5,2,3,坡道平面,無,28480,False,1,121.50186749999999,25.2429039
102,110,新北市八里區中華路二段410號三樓,八里區,26.0,房地(土地+建物),1101030,0841013,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,64168,False,3,121.4022653,25.147246199999994
103,110,新北市淡水區八勢一街63巷12之1號八樓,淡水區,9.0,房地(土地+建物)+車位,1101104,1010726,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道機械,有,87783,False,8,121.4627244,25.155151000000004
104,110,新北市淡水區淡金路29號十六樓,淡水區,7.0,房地(土地+建物)+車位,1101126,1030128,住宅大樓(11層含以上有電梯),鋼骨構造,3,2,2,坡道平面,有,104791,False,16,121.45621700000001,25.160608999999997
105,110,新北市淡水區坪頂路287號九樓,淡水區,25.0,房地(土地+建物),1101113,0851009,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,55129,False,9,121.47210539999999,25.162329999999997
106,110,新北市淡水區新市二路一段88號二樓,淡水區,4.0,房地(土地+建物)+車位,1101203,1061128,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,坡道平面,有,60099,False,2,121.4251961,25.196372900000004
107,110,新北市蘆洲區長興路290號七樓,蘆洲區,13.0,房地(土地+建物),1101115,0970410,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,130620,False,7,121.46051480000001,25.089361099999998
108,110,新北市蘆洲區長安街122號六樓,蘆洲區,26.0,房地(土地+建物),1101031,0841221,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,119577,False,6,121.4605165,25.0818665
109,110,新北市三重區大同南路101巷特10號,三重區,50.0,房地(土地+建物),1101024,0601221,公寓(5樓含以下無電梯),鋼筋混凝土造,3,0,1,,無,184790,False,1,121.49500900000001,25.062354000000003
110,110,新北市蘆洲區信義路280巷6號,蘆洲區,37.0,房地(土地+建物),1101116,0730302,公寓(5樓含以下無電梯),鋼筋混凝土造,0,0,0,,無,146966,False,1,121.47834410000002,25.087296
111,110,新北市三重區中正北路51號六樓之二十八,三重區,41.0,房地(土地+建物),1101106,0691009,華廈(10層含以下有電梯),鋼筋混凝土造,1,0,1,,有,117143,False,6,121.49079519999998,25.062965299999995
112,110,新北市三重區長元街100之7號十四樓,三重區,8.0,房地(土地+建物),1101024,1020806,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,154296,False,14,121.50280900000001,25.0667874
113,110,新北市蘆洲區永樂街38巷45弄43號五樓,蘆洲區,33.0,房地(土地+建物),1100925,0770603,公寓(5樓含以下無電梯),鋼筋混凝土造,7,0,7,,無,114467,False,5,121.45693409999998,25.090194
114,110,新北市三重區三和路四段211號四樓之七,三重區,42.0,房地(土地+建物),1101026,0680926,公寓(5樓含以下無電梯),鋼筋混凝土造,4,0,4,,無,131944,False,4,121.4816664,25.079665400000003
115,110,新北市三重區三和路四段147號七樓,三重區,26.0,房地(土地+建物),1101015,0841004,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,143667,False,7,121.48422869999999,25.0784228
116,110,新北市中和區圓通路367巷33弄98號三樓,中和區,12.0,房地(土地+建物)+車位,1100725,0980925,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,86254,False,3,121.4950603,24.9838933
117,110,新北市中和區中原二街32號六樓,中和區,0.0,房地(土地+建物)+車位,1101007,1100125,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土構造,3,2,2,坡道平面,有,186059,False,6,121.48829939999999,25.010408100000003
118,110,新北市中和區中原二街40號十八樓,中和區,0.0,房地(土地+建物)+車位,1100910,1100125,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土構造,3,2,2,坡道平面,有,191037,False,18,121.48827919999998,25.010427699999994
119,110,新北市中和區中原二街56號三樓,中和區,0.0,房地(土地+建物)+車位,1100922,1100125,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土構造,3,2,2,坡道平面,有,171695,False,3,121.48823879999999,25.010466899999994
120,110,新北市中和區中原二街56號二十二樓,中和區,0.0,房地(土地+建物)+車位,1101012,1100125,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土構造,3,2,2,坡道平面,有,194588,False,22,121.48823879999999,25.010466899999994
121,110,新北市中和區中原二街58號三樓,中和區,0.0,房地(土地+建物)+車位,1100929,1100125,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土構造,2,2,1,坡道平面,有,156177,False,3,121.48823379999999,25.010471799999998
122,110,新北市中和區中原二街38號二十五樓,中和區,0.0,房地(土地+建物)+車位,1101017,1100125,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土構造,2,2,2,坡道平面,有,174259,False,25,121.48828420000001,25.0104228
123,110,新北市永和區林森路49號五樓,永和區,43.0,房地(土地+建物),1101101,0670421,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,110486,False,5,121.52471050000001,25.0041877
124,110,新北市永和區秀朗路二段133號十五樓,永和區,2.0,房地(土地+建物)+車位,1101102,1080805,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土構造,2,2,1,坡道平面,有,162125,False,15,121.5244233,25.001643599999998
125,110,新北市中和區中原二街30號六樓,中和區,0.0,房地(土地+建物)+車位,1101022,1100125,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土構造,2,2,1,坡道平面,有,182956,False,6,121.4882409,25.0103495
126,110,新北市中和區中原二街26號十五樓,中和區,0.0,房地(土地+建物)+車位,1100927,1100125,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土構造,3,2,2,坡道平面,有,187921,False,15,121.48833349999998,25.0103749
127,110,新北市中和區連城路89巷38號五樓,中和區,27.0,房地(土地+建物),1101115,0831024,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,148887,False,5,121.497553,24.99861
128,110,新北市中和區中原二街52號五樓,中和區,0.0,房地(土地+建物)+車位,1101017,1100125,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土構造,3,2,2,坡道平面,有,158791,False,5,121.4882489,25.010457099999996
129,110,新北市中和區壽德街23號十四樓之三,中和區,21.0,房地(土地+建物),1101031,0890516,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,102723,False,14,121.46605659999999,24.9953083
130,110,新北市中和區忠孝街31巷22號四樓,中和區,43.0,房地(土地+建物),1101113,0670809,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,105982,False,4,121.5102023,24.984296299999997
131,110,新北市中和區景平路190號七樓之五,中和區,24.0,房地(土地+建物),1101110,0861104,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,1,1,1,,有,151207,False,7,121.5161176,24.992370899999997
132,110,新北市中和區景平路190號十二樓之六,中和區,24.0,房地(土地+建物),1101121,0861104,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,2,2,1,,有,141253,False,12,121.5161176,24.992370899999997
133,110,新北市中和區安樂路191巷17號五樓,中和區,30.0,房地(土地+建物),1101116,0800122,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,131896,False,5,121.51436140000001,24.997835199999994
134,110,新北市鶯歌區尖山路203號二樓,鶯歌區,9.0,房地(土地+建物)+車位,1101125,1010619,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,63759,False,2,121.34391759999998,24.9469982
135,110,新北市鶯歌區鶯桃路668巷60之2號,鶯歌區,0.0,房地(土地+建物),1101028,1100324,透天厝,鋼筋混凝土造,3,2,3,,無,106876,False,1,121.32928829999999,24.971042399999998
136,110,新北市三峽區國慶路148號五樓之五,三峽區,15.0,房地(土地+建物)+車位,1101025,0951208,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,坡道平面,有,105332,False,5,121.3755687,24.939967899999996
137,110,新北市三峽區二鬮路136巷2弄33號,三峽區,40.0,房地(土地+建物),1101031,0701228,透天厝,鋼筋混凝土造,3,2,2,,無,50000,False,1,121.35946799999999,24.909021499999994
138,110,新北市鶯歌區中正一路345巷28號,鶯歌區,17.0,房地(土地+建物),1101110,0930417,透天厝,鋼筋混凝土造,4,2,4,,無,69687,False,1,121.3575817,24.957425999999998
139,110,新北市樹林區中華路311號四樓,樹林區,27.0,房地(土地+建物),1101006,0831202,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,94763,False,4,121.41630699999997,24.980057900000002
140,110,新北市樹林區四維路107號二樓,樹林區,0.0,房地(土地+建物)+車位,1101107,1100422,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,111806,False,2,121.42242089999999,24.9792503
