,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,主要建材,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址
12,110,臺北市中山區民權西路63號十樓,中山區,4.0,房地(土地+建物),1100925,1061031,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,,有,347164,False
13,110,臺北市中山區民權西路63號十樓之1,中山區,4.0,房地(土地+建物)+車位,1100925,1061031,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,坡道平面,有,347165,False
14,110,臺北市內湖區金龍路236號五樓,內湖區,38.0,房地(土地+建物),1101019,0721107,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,131591,False
15,110,臺北市內湖區內湖路一段91巷39弄15號三樓,內湖區,36.0,房地(土地+建物),1100822,0741218,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,134427,False
16,110,臺北市內湖區港華街51巷10號五樓,內湖區,36.0,房地(土地+建物),1101015,0740618,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,155950,False
17,110,臺北市內湖區文湖街21巷7號五樓,內湖區,32.0,房地(土地+建物),1101106,0780221,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,3,,無,164130,False
18,110,臺北市內湖區民權東路六段280巷46號二樓,內湖區,12.0,房地(土地+建物)+車位,1100918,0980122,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,3,坡道平面,有,201108,False
19,110,臺北市中山區雙城街37巷3號六樓,中山區,31.0,房地(土地+建物),1101123,0790724,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,189304,False
20,110,臺北市中山區復興北路448號十一樓,中山區,13.0,房地(土地+建物),1101116,0971015,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,259330,False
21,110,臺北市內湖區民權東路六段280巷45弄39號三樓之2,內湖區,27.0,房地(土地+建物),1101110,0831221,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,,有,211924,False
22,110,臺北市中山區合江街144巷16號四樓,中山區,51.0,房地(土地+建物),1101107,0590303,公寓(5樓含以下無電梯),加強磚造,3,2,2,,無,154143,False
23,110,臺北市內湖區文湖街21巷118弄32號三樓之1,內湖區,9.0,房地(土地+建物)+車位,1101110,1010426,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,坡道平面,有,130122,False
24,110,臺北市內湖區成功路四段167巷6弄1號五樓,內湖區,41.0,房地(土地+建物),1101107,0690421,公寓(5樓含以下無電梯),鋼筋混凝土造,7,0,7,,無,196110,False
25,110,臺北市內湖區江南街111號八樓之6,內湖區,16.0,房地(土地+建物)+車位,1101014,0940412,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,241334,False
26,110,臺北市信義區松德路200巷53號二樓,信義區,4.0,房地(土地+建物)+車位,1100130,1061128,住宅大樓(11層含以上有電梯),鋼骨造,0,0,0,坡道平面,有,609984,False
27,110,臺北市信義區虎林街242巷50號四樓,信義區,52.0,房地(土地+建物),1100915,0580409,公寓(5樓含以下無電梯),加強磚造,2,2,1,,無,187026,False
28,110,臺北市南港區舊莊街一段212巷18號四樓,南港區,5.0,房地(土地+建物)+車位,1101113,1050325,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,2,坡道機械,有,123430,False
29,110,臺北市信義區中坡南路201巷18之3號二樓,信義區,0.0,房地(土地+建物)+車位,1101106,1100423,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,2,2,1,坡道平面,有,226787,False
30,110,臺北市南港區園區街17號三樓,南港區,15.0,房地(土地+建物),1101120,0951116,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,277400,False
31,110,臺北市南港區南港路二段142號七樓之3,南港區,27.0,房地(土地+建物)+車位,1101106,0831221,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,180697,False
32,110,臺北市信義區基隆路二段179號四樓之2,信義區,11.0,房地(土地+建物)+車位,1101124,0990901,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,217269,False
33,110,臺北市信義區信義路五段111號八樓之8,信義區,24.0,房地(土地+建物),1101122,0860926,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,259792,False
34,110,臺北市松山區健康路325巷36號三樓,松山區,29.0,房地(土地+建物),1101018,0810114,華廈(10層含以下有電梯),鋼筋混凝土造,5,0,2,,有,213675,False
35,110,臺北市松山區八德路三段158巷20弄40號二樓之4,松山區,42.0,房地(土地+建物),1101010,0681124,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,209918,False
36,110,臺北市北投區奇岩路241巷7弄10號三樓,北投區,2.0,房地(土地+建物),1100908,1081223,華廈(10層含以下有電梯),鋼筋混凝土造,3,1,2,,有,165612,False
37,110,臺北市士林區天玉街38巷16弄8號三樓,士林區,42.0,房地(土地+建物),1101006,0680906,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,187984,False
38,110,臺北市士林區中山北路五段704巷21號五樓,士林區,43.0,房地(土地+建物),1101104,0670626,公寓(5樓含以下無電梯),鋼筋混凝土造,8,3,3,,無,150662,False
39,110,臺北市士林區德行東路265巷6號五樓,士林區,37.0,房地(土地+建物),1101107,0730813,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,187328,False
40,110,臺北市士林區忠誠路一段91之2號,士林區,38.0,房地(土地+建物),1100722,0721221,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,2,,有,209453,False
41,110,臺北市士林區天母西路18之9號四樓,士林區,42.0,房地(土地+建物),1101106,0680502,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,224574,False
42,110,臺北市北投區福美路225號六樓,北投區,4.0,房地(土地+建物)+車位,1101113,1061117,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,176593,False
43,110,臺北市士林區基河路128號五樓之5,士林區,25.0,房地(土地+建物),1100714,0850916,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,222965,False
44,110,臺北市北投區大興街32號十一樓,北投區,9.0,房地(土地+建物)+車位,1101108,1011130,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,3,坡道平面,有,170628,False
45,110,臺北市士林區平菁街93巷27號一樓、二樓,士林區,51.0,房地(土地+建物),1101201,05901,透天厝,加強磚造,5,2,5,,無,311203,False
46,110,臺北市士林區重慶北路四段81號四樓之3,士林區,42.0,房地(土地+建物),1101105,0680123,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,122118,False
47,110,臺北市大安區浦城街13巷19之1號,大安區,50.0,房地(土地+建物),1101029,0601213,公寓(5樓含以下無電梯),鋼筋混凝土造,3,0,3,,無,244858,False
48,110,臺北市文山區福興路95巷71號三樓,文山區,21.0,房地(土地+建物),1101103,0890529,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,,有,121030,False
49,110,臺北市文山區萬安街111號二樓之2,文山區,29.0,房地(土地+建物)+車位,1101011,0810708,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,升降機械,有,152941,False
50,110,臺北市萬華區德昌街12號十二樓,萬華區,22.0,房地(土地+建物),1101115,0880409,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,168069,False
51,110,臺北市萬華區萬大路187巷1弄39號四樓,萬華區,46.0,房地(土地+建物),1101110,0640508,公寓(5樓含以下無電梯),鋼筋混凝土造,1,1,1,,無,168616,False
52,110,臺北市中山區南京東路一段38號三樓之3,中山區,10.0,房地(土地+建物)+車位,1101028,1001230,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,塔式車位,有,262467,False
53,110,臺北市中山區敬業三路162巷132號八樓,中山區,21.0,房地(土地+建物)+車位,1101025,0890628,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,1,坡道平面,有,237889,False
54,110,臺北市中山區南京東路一段132巷31號六樓之1,中山區,36.0,房地(土地+建物),1101121,0740718,華廈(10層含以下有電梯),鋼筋混凝土造,1,0,1,,有,171664,False
55,110,臺北市中山區中山北路二段65巷16號二樓之1,中山區,48.0,房地(土地+建物),1100920,0621126,公寓(5樓含以下無電梯),鋼筋混凝土造,1,1,1,,無,185435,False
56,110,臺北市中山區建國北路三段71號七樓之1,中山區,6.0,房地(土地+建物)+車位,1101108,1041016,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,坡道機械,有,247350,False
57,110,臺北市中山區建國北路三段71號十三樓之3,中山區,6.0,房地(土地+建物)+車位,1101107,1041016,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,坡道平面,有,251244,False
58,110,臺北市中山區合江街83巷22號七樓,中山區,39.0,房地(土地+建物),1101118,0710510,華廈(10層含以下有電梯),鋼筋混凝土造,5,3,3,,有,232576,False
59,110,臺北市信義區信義路五段127號十三樓之9,信義區,15.0,房地(土地+建物),1101107,0951229,住宅大樓(11層含以上有電梯),鋼骨造,1,1,1,,有,307872,False
60,110,臺北市南港區研究院路二段12巷57弄14號二樓,南港區,36.0,房地(土地+建物),1101113,0740802,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,123457,False
61,110,臺北市北投區裕民四路9號三樓,北投區,45.0,房地(土地+建物),1101115,0650910,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,157300,False
62,110,臺北市北投區尊賢街243巷35號二樓,北投區,48.0,房地(土地+建物),1101110,0621228,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,142319,False
63,110,臺北市北投區尊賢街243巷35號,北投區,48.0,房地(土地+建物),1101110,0621228,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,208094,False
64,110,臺北市北投區幽雅路7號十三樓之8,北投區,12.0,房地(土地+建物),1101119,0980205,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,,有,127049,False
65,110,臺北市士林區葫蘆街29巷5號五樓,士林區,31.0,房地(土地+建物),1101021,0791019,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,106895,False
66,110,臺北市大安區信義路四段181號八樓之1,大安區,37.0,房地(土地+建物),1101113,0731003,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,2,1,,有,305749,False
67,110,臺北市大安區市民大道四段122號五樓之3,大安區,34.0,房地(土地+建物),1101106,0760619,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,268166,False
68,110,臺北市大安區羅斯福路二段117巷5號二樓之2,大安區,3.0,房地(土地+建物)+車位,1101116,1071018,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,塔式車位,有,340014,False
69,110,臺北市大安區和平東路一段185號十一樓之1,大安區,13.0,房地(土地+建物)+車位,1101025,0970519,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,2,塔式車位,有,362553,False
70,110,臺北市南港區東新街118巷69號六樓,南港區,9.0,房地(土地+建物),1101107,1010314,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,281747,False
71,110,臺北市松山區八德路三段225號八樓之2,松山區,33.0,房地(土地+建物),1101124,0771223,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,242616,False
72,110,臺北市信義區忠孝東路五段372巷27弄68號二樓,信義區,39.0,房地(土地+建物),1101118,0710608,華廈(10層含以下有電梯),鋼筋混凝土造,2,1,1,,有,204135,False
73,110,臺北市信義區永吉路30巷145號五樓之1,信義區,14.0,房地(土地+建物),1101029,0961231,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,272459,False
74,110,臺北市內湖區金龍路222巷12號六樓之5,內湖區,28.0,房地(土地+建物),1101116,0821213,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,208879,False
75,110,臺北市中山區北安路805巷4弄6號三樓,中山區,3.0,房地(土地+建物)+車位,1101018,1070312,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,塔式車位,有,272359,False
76,110,臺北市內湖區成功路四段294巷21弄16號,內湖區,35.0,房地(土地+建物)+車位,1101119,0750702,透天厝,鋼筋混凝土造,6,2,4,坡道平面,無,150359,False
77,110,臺北市中山區復興北路190巷13號十五樓,中山區,35.0,房地(土地+建物),1100507,0750609,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,229639,False
78,110,臺北市中山區林森北路587號五樓之8,中山區,10.0,房地(土地+建物)+車位,1101116,1000726,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,177538,False
79,110,臺北市中山區農安街26之2號十二樓之2、十二樓之3,中山區,37.0,房地(土地+建物),1101110,0730323,住宅大樓(11層含以上有電梯),鋼筋混凝土造,7,2,3,,有,196858,False
80,110,臺北市中正區仁愛路一段23巷29號五樓,中正區,35.0,房地(土地+建物),1101104,0751209,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,216995,False
81,110,臺北市中正區臨沂街61巷2號四樓,中正區,9.0,房地(土地+建物),1101110,1010625,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,3,,有,343132,False
82,110,臺北市文山區興隆路二段83號六樓,文山區,7.0,房地(土地+建物)+車位,1101028,1031121,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,3,坡道平面,有,149640,False
83,110,臺北市大安區建國南路一段308號八樓,大安區,3.0,房地(土地+建物)+車位,1101122,1070412,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,257697,False
84,110,臺北市大安區大安路二段132巷19號五樓,大安區,36.0,房地(土地+建物),1101124,0740520,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,2,,有,319547,False
85,110,臺北市大安區杭州南路二段61巷25號二樓,大安區,38.0,房地(土地+建物),1101020,0721008,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,269883,False
86,110,臺北市大安區復興南路一段79巷4弄2號十二樓之1,大安區,25.0,房地(土地+建物),1100829,0850708,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,,有,272507,False
87,110,臺北市大安區建國南路二段55號十二樓,大安區,3.0,房地(土地+建物)+車位,1100902,1070802,住宅大樓(11層含以上有電梯),鋼骨造,0,0,0,坡道平面,有,706927,False
88,110,臺北市士林區永平街80巷2號二樓,士林區,45.0,房地(土地+建物),1101029,0650921,公寓(5樓含以下無電梯),鋼筋混凝土造,2,1,1,,無,106383,False
89,110,臺北市士林區忠義街141號九樓,士林區,30.0,房地(土地+建物)+車位,1101115,0800514,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,182032,False
90,110,臺北市北投區中央北路三段254號五樓,北投區,40.0,房地(土地+建物),1101028,0700130,公寓(5樓含以下無電梯),鋼筋混凝土造,6,3,5,,無,106541,False
91,110,臺北市士林區福港街267之4號三樓,士林區,44.0,房地(土地+建物),1101024,0661209,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,,有,175230,False
92,110,臺北市士林區德行東路6之1號,士林區,38.0,房地(土地+建物),1101117,0720420,華廈(10層含以下有電梯),鋼筋混凝土造,3,1,3,,有,181292,False
93,110,臺北市北投區明德路293號二樓,北投區,27.0,房地(土地+建物),1101112,0830805,華廈(10層含以下有電梯),鋼筋混凝土造,3,1,2,,有,171733,False
94,110,臺北市士林區小西街36號五樓,士林區,38.0,房地(土地+建物),1101118,0720802,公寓(5樓含以下無電梯),鋼筋混凝土造,3,1,1,,無,154606,False
95,110,臺北市南港區經貿二路157巷36弄102號三樓,南港區,7.0,房地(土地+建物)+車位,1101130,1030306,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,199840,False
96,110,臺北市南港區三重路41巷35號九樓之2,南港區,9.0,房地(土地+建物)+車位,1101101,1010119,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,169281,False
97,110,臺北市信義區吳興街336巷38號四樓,信義區,43.0,房地(土地+建物),1101112,0670120,公寓(5樓含以下無電梯),鋼筋混凝土造,6,0,6,,無,162902,False
98,110,臺北市南港區成福路74巷8號五樓之5,南港區,4.0,房地(土地+建物)+車位,1101109,1060710,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,296906,False
99,110,臺北市內湖區康樂街20巷47號四樓,內湖區,37.0,房地(土地+建物),1101109,0730512,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,138732,False
100,110,臺北市內湖區五分街72巷1號十一樓,內湖區,14.0,房地(土地+建物)+車位,1101007,0961025,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,201520,False
101,110,臺北市中山區南京東路三段112號十二樓,中山區,1.0,房地(土地+建物)+車位,1101105,1091113,住宅大樓(11層含以上有電梯),鋼骨造,0,0,0,坡道平面,有,405259,False
102,110,臺北市內湖區康樂街136巷30弄5號五樓之3,內湖區,1.0,房地(土地+建物)+車位,1101030,1090424,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,171264,False
103,110,臺北市內湖區星雲街168巷7號十樓,內湖區,26.0,房地(土地+建物),1101031,0841116,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,245749,False
104,110,臺北市內湖區文德路66巷38弄9號五樓,內湖區,37.0,房地(土地+建物),1101026,0730211,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,118883,False
105,110,臺北市中山區民權西路65號十樓,中山區,4.0,房地(土地+建物),1100925,1061031,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,,有,347914,False
106,110,臺北市萬華區環河南路二段27號九樓,萬華區,1.0,房地(土地+建物),1101124,1090807,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,192002,False
107,110,臺北市萬華區中華路一段186號五樓之1,萬華區,11.0,房地(土地+建物),1101112,0991119,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,228391,False
109,110,臺北市中正區濟南路一段13巷6號二樓之6,中正區,0.0,房地(土地+建物)+車位,1101025,1100323,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,升降平面,有,346346,False
110,110,臺北市大同區重慶北路三段36號十二樓之1,大同區,1.0,房地(土地+建物)+車位,1101113,1091119,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,1,坡道平面,有,267446,False
111,110,臺北市萬華區武昌街二段124之2號九樓之14,萬華區,47.0,房地(土地+建物),1101201,0630806,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,2,,有,160438,False
112,110,臺北市萬華區長沙街二段187之1號五樓,萬華區,37.0,房地(土地+建物),1101020,0731222,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,2,,無,116932,False
113,110,臺北市大同區通河西街一段3號十五樓,大同區,12.0,房地(土地+建物)+車位,1101112,0980521,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,塔式車位,有,230719,False
114,110,臺北市萬華區大理街160巷20弄11號四樓,萬華區,38.0,房地(土地+建物),1101101,0720115,公寓(5樓含以下無電梯),鋼筋混凝土造,3,2,1,,無,128746,False
115,110,臺北市萬華區環河南路二段23號十六樓,萬華區,1.0,房地(土地+建物),1101104,1090807,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,2,1,,有,207781,False
116,110,臺北市中正區衡陽路26號十二樓之2,中正區,5.0,房地(土地+建物),1101112,1050503,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,,有,294949,False
117,110,臺北市中正區汀州路二段93號二樓之5,中正區,7.0,房地(土地+建物),1101114,1030123,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,267071,False
118,110,臺北市中正區重慶南路三段178號五樓,中正區,48.0,房地(土地+建物),1101119,0620125,公寓(5樓含以下無電梯),鋼筋混凝土造,3,1,1,,無,136627,False
119,110,臺北市中正區南昌路一段159號二樓,中正區,47.0,房地(土地+建物),1101107,0630802,公寓(5樓含以下無電梯),鋼筋混凝土造,2,2,1,,無,243273,False
120,110,臺北市文山區萬芳路20號八樓之2,文山區,16.0,房地(土地+建物),1101106,0940128,住宅大樓(11層含以上有電梯),鋼筋混凝土造,1,1,1,,有,178433,False
121,110,臺北市文山區景興路193號十六樓之4,文山區,27.0,房地(土地+建物)+車位,1101003,0831210,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,3,2,2,坡道平面,有,169321,False
122,110,臺北市中正區汀州路三段60巷2弄6號十樓之1,中正區,21.0,房地(土地+建物)+車位,1101107,0891031,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,247827,False
123,110,臺北市文山區指南路三段26號八樓之1,文山區,13.0,房地(土地+建物),1101108,0970508,華廈(10層含以下有電梯),鋼筋混凝土造,1,0,1,,有,188328,False
124,110,臺北市文山區試院路1巷6號十樓,文山區,8.0,房地(土地+建物)+車位,1101105,1021115,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,升降平面,有,151889,False
125,110,臺北市中正區南昌路二段203號八樓之4,中正區,16.0,房地(土地+建物)+車位,1101104,0940601,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,0,1,1,升降機械,有,254431,False
126,110,臺北市中正區汀州路三段67號九樓,中正區,3.0,房地(土地+建物)+車位,1101102,1071122,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,坡道平面,有,318997,False
127,110,臺北市中正區汀州路三段63號七樓,中正區,3.0,房地(土地+建物)+車位,1101112,1071122,住宅大樓(11層含以上有電梯),鋼筋混凝土造,0,0,0,坡道平面,有,320747,False
128,110,臺北市中正區水源路23號十樓,中正區,37.0,房地(土地+建物),1101104,0731117,華廈(10層含以下有電梯),鋼筋混凝土造,3,2,2,,有,174600,False
129,110,臺北市萬華區康定路103號十二樓之2,萬華區,5.0,房地(土地+建物),1101107,1050331,住宅大樓(11層含以上有電梯),鋼骨造,2,2,1,,有,206090,False
130,110,臺北市萬華區中華路二段504巷35號六樓,萬華區,42.0,房地(土地+建物),1101111,0680403,住宅大樓(11層含以上有電梯),鋼筋混凝土造,2,1,1,,有,183824,False
131,110,臺北市大同區保安街72巷3號五樓之1,大同區,13.0,房地(土地+建物),1101204,0970612,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,225443,False
132,110,臺北市中山區林森北路107巷43號三樓之3,中山區,29.0,房地(土地+建物),1101113,0810130,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,171801,False
133,110,臺北市中山區新生北路二段68巷8號七樓之8,中山區,5.0,房地(土地+建物)+車位,1101009,1050602,住宅大樓(11層含以上有電梯),鋼骨造,2,1,1,坡道平面,有,197068,False
134,110,臺北市中山區雙城街25巷3號十一樓,中山區,6.0,房地(土地+建物)+車位,1101111,1041221,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道機械,有,227337,False
135,110,臺北市內湖區康樂街136巷30弄9號九樓之3,內湖區,1.0,房地(土地+建物)+車位,1101114,1090424,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,167854,False
136,110,臺北市中山區中山北路二段62巷35號五樓,中山區,3.0,房地(土地+建物),1101111,1070726,華廈(10層含以下有電梯),鋼筋混凝土造,1,1,1,,有,281259,False
137,110,臺北市內湖區行善路333巷80號六樓,內湖區,11.0,房地(土地+建物)+車位,1100907,0991116,華廈(10層含以下有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,179937,False
138,110,臺北市內湖區內湖路二段103巷115號十一樓,內湖區,38.0,房地(土地+建物),1100909,0720331,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,160591,False
139,110,臺北市內湖區康樂街136巷30弄5號四樓,內湖區,1.0,房地(土地+建物)+車位,1101029,1090424,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道機械,有,168726,False
140,110,臺北市內湖區康寧路三段219巷9號二樓,內湖區,36.0,房地(土地+建物),1100917,0740921,公寓(5樓含以下無電梯),鋼筋混凝土造,4,2,2,,無,146367,False
141,110,臺北市內湖區五分街72巷7號,內湖區,14.0,房地(土地+建物)+車位,1101123,0961025,住宅大樓(11層含以上有電梯),鋼筋混凝土造,4,2,2,坡道平面,有,220474,False
142,110,臺北市南港區興中路28巷6號四樓,南港區,9.0,房地(土地+建物)+車位,1101110,1011001,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,坡道平面,有,174804,False
143,110,臺北市南港區松河街770號三樓,南港區,12.0,房地(土地+建物)+車位,1101122,0981207,華廈(10層含以下有電梯),鋼筋混凝土造,2,2,1,坡道平面,有,188037,False
144,110,臺北市信義區松山路482巷36號十樓,信義區,36.0,房地(土地+建物),1101031,0740723,住宅大樓(11層含以上有電梯),鋼筋混凝土造,3,2,2,,有,238074,False
145,110,臺北市松山區市民大道四段39之3號十七樓,松山區,1.0,房地(土地+建物)+車位,1100907,1090102,住宅大樓(11層含以上有電梯),鋼骨造,0,0,0,坡道平面,有,600208,False
146,110,臺北市信義區松山路421號十六樓之2,信義區,28.0,房地(土地+建物)+車位,1101116,0820514,住宅大樓(11層含以上有電梯),鋼骨鋼筋混凝土造,2,1,3,坡道平面,有,223877,False
