,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
0,108,基隆市信義區深澳坑路2之5號11樓之7,信義區,23.0,房地(土地+建物),1081025,0850426,套房(1房1廳1衛),1,0,1,,無,35998,False,11,121.77335749999999,25.1365647
1,108,基隆市仁愛區仁一路95巷22號,仁愛區,39.0,房地(土地+建物),1081028,0691113,公寓(5樓含以下無電梯),3,1,1,,無,57283,False,1,121.75345600000001,25.127175999999995
2,108,基隆市信義區深澳坑路172巷87之5號2樓,信義區,21.0,房地(土地+建物),1081018,0870610,公寓(5樓含以下無電梯),3,2,2,,無,29269,False,2,121.78611169999998,25.124759999999995
3,108,基隆市仁愛區曲水街22巷3號,仁愛區,52.0,房地(土地+建物),1080927,0561101,透天厝,2,3,1,,無,51493,False,1,121.7433834,25.1191891
4,108,基隆市仁愛區忠三路10號,仁愛區,27.0,房地(土地+建物),1081015,0810907,華廈(10層含以下有電梯),6,3,10,,有,50526,False,1,121.7403521,25.1288861
5,108,基隆市信義區義六路34巷4號2~3樓,信義區,50.0,房地(土地+建物),1080925,0580306,公寓(5樓含以下無電梯),7,0,7,,無,60241,False,3,121.7516912,25.1313216
6,108,基隆市安樂區樂利三街8巷35號4樓,安樂區,24.0,房地(土地+建物),1081016,0840504,住宅大樓(11層含以上有電梯),4,2,2,,有,43327,False,4,121.7186366,25.1298691
7,108,基隆市安樂區武聖街152號2樓,安樂區,29.0,房地(土地+建物),1081024,0790523,公寓(5樓含以下無電梯),3,2,1,,無,28944,False,2,121.69748440000001,25.159756599999998
8,108,基隆市安樂區中平街58號,安樂區,45.0,房地(土地+建物),1081016,0630305,透天厝,3,2,2,,無,28019,False,1,121.72351180000001,25.1424533
9,108,基隆市暖暖區東勢街20之3號,暖暖區,39.0,房地(土地+建物),1080929,0691209,公寓(5樓含以下無電梯),3,2,2,,無,35904,False,1,121.73889279999999,25.0944876
10,108,基隆市暖暖區源遠路193巷12之2號,暖暖區,39.0,房地(土地+建物),1080528,0690428,公寓(5樓含以下無電梯),3,2,1,,無,33156,False,1,121.75163029999999,25.098746499999997
11,108,基隆市中正區觀海街71號7樓,中正區,20.0,房地(土地+建物),1080926,0880114,住宅大樓(11層含以上有電梯),4,2,2,,有,34199,False,7,121.7939904,25.138344099999998
12,108,基隆市七堵區百二街36號5樓,七堵區,15.0,房地(土地+建物),1080922,0930503,公寓(5樓含以下無電梯),4,2,2,,無,50400,False,5,121.696515,25.0806686
13,108,基隆市安樂區中和路168巷15弄15號,安樂區,24.0,房地(土地+建物),1080930,0840117,公寓(5樓含以下無電梯),2,1,1,,無,34727,False,1,121.71352909999999,25.150863299999997
14,108,基隆市安樂區中和路168巷15弄7號,安樂區,24.0,房地(土地+建物),1080926,0840117,公寓(5樓含以下無電梯),2,2,1,,無,26257,False,1,121.7135773,25.1508033
15,108,基隆市七堵區長安街233巷12號,七堵區,23.0,房地(土地+建物),1081022,0850429,華廈(10層含以下有電梯),3,2,2,,有,40025,False,1,121.69709669999999,25.076107099999998
16,108,基隆市暖暖區東碇路314號2樓,暖暖區,22.0,房地(土地+建物)+車位,1080914,0860623,華廈(10層含以下有電梯),3,2,2,坡道機械,有,43292,False,2,121.7490945,25.0950956
17,108,基隆市七堵區泰安路23之43號,七堵區,40.0,房地(土地+建物),1081014,0680417,公寓(5樓含以下無電梯),5,2,2,,無,35977,False,1,121.7083577,25.0884125
18,108,基隆市暖暖區東勢街8之14號,暖暖區,39.0,房地(土地+建物),1081005,0691209,公寓(5樓含以下無電梯),4,2,2,,無,37518,False,1,121.73866539999999,25.0951149
19,108,基隆市信義區東信路154巷23號2樓,信義區,31.0,房地(土地+建物),1080914,0770706,公寓(5樓含以下無電梯),3,2,2,,無,49879,False,2,121.76532200000001,25.127848499999995
20,108,基隆市中正區調和街19之1號5樓,中正區,32.0,房地(土地+建物),1080923,0760323,公寓(5樓含以下無電梯),4,2,2,,無,28557,False,5,121.7965513,25.137693199999998
21,108,基隆市信義區東明路77巷192號3樓,信義區,29.0,房地(土地+建物),1081003,0790601,公寓(5樓含以下無電梯),3,2,1,,無,35211,False,3,121.7609475,25.126618900000004
22,108,基隆市信義區深澳坑路2巷4號7樓　,信義區,23.0,房地(土地+建物)+車位,1081019,0850426,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,31854,False,7,121.7709796,25.1366308
23,108,基隆市中正區和平街27號二樓,中正區,34.0,房地(土地+建物),1081027,0741213,公寓(5樓含以下無電梯),3,2,1,,無,26712,False,2,121.7683121,25.155833899999998
24,108,基隆市仁愛區劉銘傳路104巷60之2號,仁愛區,37.0,房地(土地+建物),1080924,0710508,公寓(5樓含以下無電梯),3,2,1,,無,34978,False,1,121.74940570000001,25.125132699999998
25,108,基隆市信義區深澳坑路6巷280號3樓,信義區,20.0,房地(土地+建物)+車位,1081006,0881006,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,24663,False,3,121.77566069999997,25.133253200000002
26,108,基隆市信義區正信路151巷17號,信義區,48.0,房地(土地+建物),1080926,0601129,公寓(5樓含以下無電梯),2,2,1,,無,35026,False,1,121.75802180000001,25.1305776
27,108,基隆市七堵區工建路122號6樓,七堵區,22.0,房地(土地+建物),1081014,0861202,住宅大樓(11層含以上有電梯),3,2,2,,有,43722,False,6,121.7013692,25.090849299999995
28,108,基隆市安樂區安一路100巷293之4號,安樂區,36.0,房地(土地+建物),1081020,0720331,公寓(5樓含以下無電梯),3,2,1,,無,41237,False,1,121.7330815,25.1327814
29,108,基隆市七堵區百三街116之4號,七堵區,39.0,房地(土地+建物),1081012,0691217,公寓(5樓含以下無電梯),3,2,1,,無,34554,False,1,121.69806299999999,25.0818156
30,108,基隆市暖暖區碇內街251號四樓,暖暖區,24.0,房地(土地+建物),1081015,0840808,套房(1房1廳1衛),1,1,1,,無,28016,False,4,121.75285840000001,25.090353999999994
31,108,基隆市暖暖區暖中路207號2樓,暖暖區,48.0,房地(土地+建物),1081031,0600120,公寓(5樓含以下無電梯),3,1,1,,無,21607,False,2,121.737635,25.106554
32,108,基隆市暖暖區碇內街189號,暖暖區,24.0,房地(土地+建物),1081009,0840808,華廈(10層含以下有電梯),3,2,2,,有,51167,False,1,121.7545648,25.0921685
33,108,基隆市安樂區樂利二街62巷113號四樓,安樂區,24.0,房地(土地+建物)+車位,1080923,0841002,華廈(10層含以下有電梯),3,2,1,坡道平面,有,37165,False,4,121.71656069999999,25.121051899999994
34,108,基隆市暖暖區暖中路37之11號,暖暖區,38.0,房地(土地+建物),1081010,0701110,公寓(5樓含以下無電梯),3,2,1,,無,29167,False,1,121.7393046,25.105612099999995
35,108,基隆市安樂區新西街7巷6號,安樂區,51.0,房地(土地+建物),1080927,0570125,透天厝,3,2,2,,無,27205,False,1,121.730565,25.137879799999997
36,108,基隆市安樂區樂利三街34巷10之2號,安樂區,41.0,房地(土地+建物),1080908,0671115,公寓(5樓含以下無電梯),3,2,2,,無,41068,False,1,121.7129406,25.126640599999998
37,108,基隆市安樂區崇德路142號,安樂區,37.0,房地(土地+建物),1080908,0710420,公寓(5樓含以下無電梯),6,2,2,,無,17458,False,1,121.7322348,25.1289528
38,108,基隆市七堵區綠葉街43號,七堵區,20.0,房地(土地+建物)+車位,1081013,0880611,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,41628,False,1,121.66467700000001,25.0913079
39,108,基隆市中山區復興路334巷11號4樓之8,中山區,11.0,房地(土地+建物),1081016,0970701,華廈(10層含以下有電梯),2,1,1,,有,48783,False,4,121.7276541,25.1495832
40,108,基隆市暖暖區源遠路36之1號6樓、36之2號6樓,暖暖區,24.0,房地(土地+建物),1081026,0840316,華廈(10層含以下有電梯),2,2,1,,有,41009,False,6,121.7381984,25.1027658
41,108,基隆市暖暖區暖中路211號,暖暖區,48.0,房地(土地+建物),1081102,0600120,公寓(5樓含以下無電梯),5,3,2,,無,39400,False,1,121.73750419999999,25.1066359
42,108,基隆市安樂區樂利三街38巷47之1號,安樂區,40.0,房地(土地+建物),1080926,0680228,公寓(5樓含以下無電梯),3,2,1,,無,49238,False,1,121.7143755,25.1257611
43,108,基隆市安樂區麥金路80號14樓之3,安樂區,25.0,房地(土地+建物),1081014,0831017,住宅大樓(11層含以上有電梯),2,1,1,,有,48649,False,14,121.72619829999998,25.117051000000004
44,108,基隆市安樂區武嶺街297號五樓之5,安樂區,23.0,房地(土地+建物),1081021,0850216,華廈(10層含以下有電梯),2,2,1,,有,40901,False,5,121.709842,25.137793599999995
45,108,基隆市信義區深溪路55巷31號4樓之3,信義區,20.0,房地(土地+建物)+車位,1080919,0880122,華廈(10層含以下有電梯),3,2,2,坡道平面,有,43014,False,4,121.7819303,25.1325677
46,108,基隆市信義區東信路236巷64號七樓,信義區,7.0,房地(土地+建物),1080916,1010620,華廈(10層含以下有電梯),3,2,2,,有,51478,False,7,121.76317979999999,25.131581999999998
47,108,基隆市仁愛區仁一路261之1號二十二樓之一,仁愛區,10.0,房地(土地+建物)+車位,1081024,0980625,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,103527,False,22,121.74844200000001,25.128204
48,108,基隆市中正區武昌街138之3號,中正區,39.0,房地(土地+建物),1081103,0690502,公寓(5樓含以下無電梯),3,1,2,,無,37894,False,1,121.76470719999999,25.149667100000002
49,108,基隆市信義區福民街71巷14號3樓,信義區,34.0,房地(土地+建物),1080926,0740912,公寓(5樓含以下無電梯),3,1,1,,無,23412,False,3,121.7771847,25.131682700000002
50,108,基隆市中正區中正路760巷8號5樓,中正區,32.0,房地(土地+建物),1080918,0761016,公寓(5樓含以下無電梯),5,0,3,,無,34399,False,5,121.7699318,25.151687199999998
51,108,基隆市安樂區中和路168巷7弄43號3樓　,安樂區,24.0,房地(土地+建物),1081029,0840117,公寓(5樓含以下無電梯),3,2,2,,無,28377,False,3,121.7161682,25.1511898
52,108,基隆市安樂區基金一路160之1號5樓,安樂區,21.0,房地(土地+建物),1081019,0871210,住宅大樓(11層含以上有電梯),2,1,1,,有,42239,False,5,121.71178090000001,25.140555600000003
53,108,基隆市暖暖區東碇路501號8樓,暖暖區,12.0,房地(土地+建物)+車位,1081026,0960726,華廈(10層含以下有電梯),4,2,2,坡道平面,有,48054,False,8,121.750627,25.095487999999996
54,108,基隆市暖暖區碇內街348號,暖暖區,24.0,房地(土地+建物),1081021,0840808,華廈(10層含以下有電梯),3,1,2,,有,15269,False,1,121.752776,25.089474000000003
55,108,基隆市中山區中山二路107巷126之1號4樓,中山區,24.0,房地(土地+建物),1081010,0841206,公寓(5樓含以下無電梯),2,1,1,,無,36333,False,4,121.737268,25.141499
56,108,基隆市中山區復興路212巷6弄31之4號,中山區,38.0,房地(土地+建物),1080816,0701230,公寓(5樓含以下無電梯),3,2,2,,無,38839,False,1,121.728009,25.146236000000002
57,108,基隆市信義區深溪路36巷102弄27號7樓,信義區,22.0,房地(土地+建物),1080914,0860813,華廈(10層含以下有電梯),3,2,2,,有,35521,False,7,121.78444649999999,25.132583500000003
58,108,基隆市中正區新豐街374號4樓,中正區,23.0,房地(土地+建物)+車位,1081019,0850309,住宅大樓(11層含以上有電梯),2,2,1,坡道平面,有,33770,False,4,121.78685019999999,25.1357332
59,108,基隆市中正區觀海街129號13樓,中正區,20.0,房地(土地+建物),1081104,0880114,住宅大樓(11層含以上有電梯),1,1,1,,有,35039,False,13,121.7932988,25.137772099999996
60,108,基隆市信義區義五路25號,信義區,52.0,房地(土地+建物),1081014,0561230,透天厝,5,0,5,,無,109379,False,1,121.74915940000001,25.1293563
61,108,基隆市信義區崇法街135巷7弄12號5樓,信義區,25.0,房地(土地+建物),1081009,0831108,公寓(5樓含以下無電梯),3,2,2,,無,27812,False,5,121.76692109999999,25.134199199999998
62,108,基隆市信義區深澳坑路2之5號7樓之21,信義區,23.0,房地(土地+建物),1081028,0850426,套房(1房1廳1衛),1,1,1,,無,34335,False,7,121.77335749999999,25.1365647
63,108,基隆市安樂區中平街73之4號,安樂區,41.0,房地(土地+建物),1081018,0670831,公寓(5樓含以下無電梯),3,2,1,,無,28083,False,1,121.72323899999999,25.142094999999998
64,108,基隆市安樂區基金一路135巷5弄47號7樓,安樂區,24.0,房地(土地+建物)+車位,1081020,0840304,華廈(10層含以下有電梯),3,2,2,坡道平面,有,41108,False,7,121.71023120000001,25.1406862
65,108,基隆市安樂區安樂路一段150之1號14樓,安樂區,23.0,房地(土地+建物),1081024,0850508,套房(1房1廳1衛),1,1,1,,無,44919,False,14,121.7336131,25.1290043
66,108,基隆市暖暖區源遠路277巷3之3號,暖暖區,39.0,房地(土地+建物),1081010,0690807,公寓(5樓含以下無電梯),3,2,1,,無,34794,False,1,121.75575180000001,25.0993801
67,108,基隆市安樂區基金一路164之1號4樓,安樂區,21.0,房地(土地+建物)+車位,1080925,0871210,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,42545,False,4,121.7117447,25.1405684
68,108,基隆市安樂區基金一路112巷110弄21之9號3樓,安樂區,23.0,房地(土地+建物),1080831,0851213,華廈(10層含以下有電梯),3,2,2,,有,29588,False,3,121.7160211,25.140900499999997
69,108,基隆市安樂區麥金路191之2號11樓,安樂區,22.0,房地(土地+建物),1081017,0860718,住宅大樓(11層含以上有電梯),3,2,2,,有,64461,False,11,121.72166589999999,25.1209365
70,108,基隆市安樂區武嶺街309號5樓之10,安樂區,23.0,房地(土地+建物),1080929,0850118,華廈(10層含以下有電梯),3,1,1,,有,39868,False,5,121.70791740000001,25.137690799999998
71,108,基隆市七堵區長安街286巷94號5樓,七堵區,25.0,房地(土地+建物),1081021,0830413,公寓(5樓含以下無電梯),3,2,2,,無,27424,False,5,121.69556630000001,25.073909699999998
72,108,基隆市中山區中山二路107巷126號,中山區,24.0,房地(土地+建物),1080829,0841206,公寓(5樓含以下無電梯),0,0,0,,無,33968,False,1,121.737268,25.141499
73,108,基隆市安樂區安和一街125巷8之2號,安樂區,37.0,房地(土地+建物),1081016,0711023,華廈(10層含以下有電梯),3,2,2,,有,51359,False,1,121.723412,25.1261877
74,108,基隆市暖暖區東勢街26巷103號11樓,暖暖區,27.0,房地(土地+建物)+車位,1081029,0811103,住宅大樓(11層含以上有電梯),3,2,2,坡道機械,有,36699,False,11,121.7379746,25.096006
75,108,基隆市中山區中山二路107巷126之1號3樓,中山區,24.0,房地(土地+建物),1081031,0841206,公寓(5樓含以下無電梯),0,0,0,,無,28385,False,3,121.737268,25.141499
76,108,基隆市安樂區基金一路208巷164弄25號5樓,安樂區,25.0,房地(土地+建物),1081027,0831015,公寓(5樓含以下無電梯),3,2,2,,無,31243,False,5,121.70713500000001,25.146826199999996
77,108,基隆市七堵區長安街249巷31號2樓,七堵區,22.0,房地(土地+建物),1081023,0860815,公寓(5樓含以下無電梯),3,2,1,,無,38335,False,2,121.69787230000001,25.0732151
78,108,基隆市七堵區泰安路21之12號2樓,七堵區,12.0,房地(土地+建物),1081007,0961116,華廈(10層含以下有電梯),3,2,2,,有,54344,False,2,121.70847400000001,25.089306999999998
79,108,基隆市七堵區長安街233巷9號,七堵區,23.0,房地(土地+建物),1081021,0850429,公寓(5樓含以下無電梯),3,1,2,,無,29647,False,1,121.69711209999998,25.07591
80,108,基隆市中山區安一路36號3樓,中山區,36.0,房地(土地+建物),1080721,0720628,公寓(5樓含以下無電梯),3,2,2,,無,56491,False,3,121.736842,25.131619
81,108,基隆市七堵區八德路68號3樓　,七堵區,24.0,房地(土地+建物),1081022,0840929,公寓(5樓含以下無電梯),4,2,2,,無,25592,False,3,121.72833299999998,25.113111999999997
82,108,基隆市仁愛區華六街9號5樓,仁愛區,19.0,房地(土地+建物)+車位,1081031,0890718,華廈(10層含以下有電梯),3,1,2,坡道機械,有,52242,False,5,121.7360806,25.1251359
83,108,基隆市仁愛區仁三路11號5樓之3,仁愛區,20.0,房地(土地+建物)+車位,1081008,0880824,華廈(10層含以下有電梯),2,1,1,坡道機械,有,89650,False,5,121.743917,25.127898999999996
84,108,基隆市中正區平二路9巷36之3號,中正區,41.0,房地(土地+建物),1080912,0671003,公寓(5樓含以下無電梯),2,2,1,,無,32993,False,1,121.76352949999998,25.1554616
85,108,基隆市信義區深溪路36巷102弄71號7樓,信義區,20.0,房地(土地+建物),1081017,0880120,華廈(10層含以下有電梯),2,1,1,,有,36315,False,7,121.7843564,25.1316874
86,108,基隆市中正區新豐街330號10樓,中正區,23.0,房地(土地+建物),1081104,0850309,住宅大樓(11層含以上有電梯),3,2,2,,有,41385,False,10,121.7869126,25.135934300000002
87,108,基隆市信義區深澳坑路133之12號,信義區,40.0,房地(土地+建物),1081004,0680811,公寓(5樓含以下無電梯),3,2,2,,無,48860,False,1,121.79021629999998,25.124565900000004
88,108,基隆市信義區東光路79之1號,信義區,45.0,房地(土地+建物),1081014,0630913,透天厝,3,2,2,,無,26585,False,1,121.7676512,25.129071599999996
89,108,基隆市信義區深澳坑路2之5號3樓之14,信義區,23.0,房地(土地+建物),1081002,0850426,套房(1房1廳1衛),1,1,1,,無,32285,False,3,121.77335749999999,25.1365647
90,108,基隆市信義區崇法街55巷25號,信義區,36.0,房地(土地+建物),1081022,0720906,公寓(5樓含以下無電梯),3,2,2,,無,37551,False,1,121.76563730000001,25.1321445
91,108,基隆市中正區中正路788巷115號,中正區,41.0,房地(土地+建物),1081031,0670202,公寓(5樓含以下無電梯),8,0,8,,無,70154,False,1,121.7710652,25.151451700000003
92,108,基隆市中正區觀海街79號10樓,中正區,20.0,房地(土地+建物),1081009,0880114,住宅大樓(11層含以上有電梯),2,1,1,,有,36041,False,10,121.79381230000001,25.138345299999997
93,108,基隆市中山區復興路259巷65號,中山區,24.0,房地(土地+建物),1081023,0840512,公寓(5樓含以下無電梯),5,2,4,,無,38083,False,1,121.7250234,25.1525689
94,108,基隆市中山區復興路212巷4弄38之4號,中山區,38.0,房地(土地+建物),1081005,0701230,公寓(5樓含以下無電梯),4,1,4,,無,24099,False,1,121.7279321,25.1460218
95,108,基隆市安樂區武嶺街311號3樓,安樂區,23.0,房地(土地+建物),1081025,0850118,華廈(10層含以下有電梯),3,2,2,,有,40533,False,3,121.70760630000001,25.1375483
96,108,基隆市安樂區中和路85巷13號3樓,安樂區,22.0,房地(土地+建物)+車位,1081031,0860508,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,44546,False,3,121.72176139999999,25.147305199999998
97,108,基隆市安樂區中和路85巷27號7樓之3,安樂區,22.0,房地(土地+建物)+車位,1081031,0860508,住宅大樓(11層含以上有電梯),3,1,1,坡道平面,有,40427,False,7,121.7220926,25.1487399
98,108,基隆市七堵區泰安路2巷1之7號,七堵區,41.0,房地(土地+建物),1081025,0670605,公寓(5樓含以下無電梯),3,1,1,,無,31194,False,1,121.70788680000001,25.089700199999996
99,108,基隆市暖暖區碇內街371號6樓,暖暖區,24.0,房地(土地+建物),1080924,0840517,華廈(10層含以下有電梯),2,1,1,,有,16201,False,6,121.75295589999999,25.0884959
100,108,基隆市安樂區樂利三街8巷59號3樓,安樂區,24.0,房地(土地+建物),1081021,0840504,住宅大樓(11層含以上有電梯),2,2,2,,有,41134,False,3,121.71835039999999,25.1305559
101,108,基隆市七堵區麗景二街70號,七堵區,28.0,房地(土地+建物),1081014,0800603,透天厝,5,3,4,,無,64392,False,1,121.66708500000001,25.087031999999997
102,108,基隆市七堵區崇禮街129巷42號,七堵區,50.0,房地(土地+建物),1080905,0581121,透天厝,3,2,2,,無,82965,False,1,121.7138745,25.099861200000003
103,108,基隆市暖暖區過港路70之3號,暖暖區,42.0,房地(土地+建物),1081015,0660419,公寓(5樓含以下無電梯),3,1,1,,無,28694,False,1,121.737572,25.105831000000002
104,108,基隆市信義區東光路205巷53號5樓,信義區,24.0,房地(土地+建物),1081029,0841116,公寓(5樓含以下無電梯),2,2,1,,無,29480,False,5,121.7679783,25.13121845
105,108,基隆市仁愛區崇安街8巷3之4號,仁愛區,37.0,房地(土地+建物),1081111,0710706,公寓(5樓含以下無電梯),3,1,2,,無,26329,False,1,121.740455,25.126866999999997
106,108,基隆市信義區東光路30號2樓,信義區,32.0,房地(土地+建物),1081030,0760812,公寓(5樓含以下無電梯),3,2,2,,無,24541,False,2,121.7684499,25.1305861
107,108,基隆市中正區觀海街108號9樓,中正區,20.0,房地(土地+建物),1081015,0880114,住宅大樓(11層含以上有電梯),4,2,2,,有,35295,False,9,121.79485649999998,25.1373024
108,108,基隆市中正區新豐街333巷21號3樓,中正區,24.0,房地(土地+建物),1081029,0840821,華廈(10層含以下有電梯),3,2,2,,有,39378,False,3,121.78498830000001,25.134329200000003
109,108,基隆市中正區新豐街482之5號七樓,中正區,22.0,房地(土地+建物),1081103,0861121,套房(1房1廳1衛),1,0,1,,無,53421,False,7,121.78521930000001,25.135527699999994
110,108,基隆市七堵區崇智街41號3樓,七堵區,27.0,房地(土地+建物)+車位,1081110,0810428,華廈(10層含以下有電梯),4,2,2,坡道平面,有,46620,False,3,121.71311999999999,25.100057000000003
111,108,基隆市七堵區福五街18之3號,七堵區,38.0,房地(土地+建物),1081115,0700530,公寓(5樓含以下無電梯),3,2,1,,無,43587,False,1,121.69928709999999,25.0829293
112,108,基隆市安樂區基金一路121巷32號4樓,安樂區,23.0,房地(土地+建物)+車位,1081023,0850503,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,31579,False,4,121.7171885,25.136725599999995
113,108,基隆市信義區正信路227巷21弄24號5樓,信義區,22.0,房地(土地+建物),1081105,0860607,華廈(10層含以下有電梯),3,2,2,,有,29730,False,5,121.76476190000001,25.135138299999998
114,108,基隆市安樂區基金二路45號8樓,安樂區,26.0,房地(土地+建物),1081023,0820518,住宅大樓(11層含以上有電梯),3,2,2,,有,36173,False,8,121.7020901,25.144124299999998
115,108,基隆市暖暖區源遠路297巷65號5樓,暖暖區,24.0,房地(土地+建物)+車位,1081025,0840914,公寓(5樓含以下無電梯),3,2,2,坡道平面,無,30984,False,5,121.75681489999998,25.100358699999994
116,108,基隆市安樂區基金一路112巷110弄12之2號5樓,安樂區,23.0,房地(土地+建物)+車位,1081023,0851105,華廈(10層含以下有電梯),4,2,2,坡道平面,有,33622,False,5,121.7156789,25.1411558
117,108,基隆市七堵區自強路59號9樓　,七堵區,24.0,房地(土地+建物)+車位,1081028,0840301,華廈(10層含以下有電梯),3,2,2,一樓平面,有,35384,False,9,121.71236889999999,25.1084832
118,108,基隆市暖暖區源遠路165之2號9樓,暖暖區,23.0,房地(土地+建物),1081025,0850309,住宅大樓(11層含以上有電梯),2,2,1,,有,42589,False,9,121.7498679,25.098469800000004
119,108,基隆市仁愛區孝三路79巷23之2號,仁愛區,45.0,房地(土地+建物),1081108,0631213,公寓(5樓含以下無電梯),2,1,1,,無,65268,False,1,121.738677,25.1303791
120,108,基隆市信義區義六路28號十一樓,信義區,5.0,房地(土地+建物)+車位,1081001,1030314,住宅大樓(11層含以上有電梯),5,2,3,坡道平面,有,104929,False,11,121.75161849999998,25.1306473
121,108,基隆市中正區新豐街462之3號八樓,中正區,22.0,房地(土地+建物)+車位,1081029,0861121,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,40883,False,8,121.78538130000001,25.135563199999996
122,108,基隆市中正區新豐街303巷13弄13號5樓,中正區,23.0,房地(土地+建物),1080910,0851119,公寓(5樓含以下無電梯),3,2,2,,無,31164,False,5,121.7887526,25.134113499999998
123,108,基隆市中正區新豐街416號4樓,中正區,23.0,房地(土地+建物)+車位,1081018,0850309,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,35577,False,4,121.78665160000001,25.135821900000003
124,108,基隆市中正區觀海街1號9樓,中正區,20.0,房地(土地+建物)+車位,1081019,0880114,住宅大樓(11層含以上有電梯),3,2,2,坡道平面,有,33385,False,9,121.79460189999999,25.138989000000002
125,108,基隆市信義區深溪路36巷60弄16號7樓,信義區,24.0,房地(土地+建物),1081025,0840525,華廈(10層含以下有電梯),2,2,1,,有,36964,False,7,121.7833133,25.1318269
126,108,基隆市中正區平寮里平三路16號4樓,中正區,25.0,房地(土地+建物),1081106,0830805,公寓(5樓含以下無電梯),3,2,2,,無,31706,False,4,121.76334229999999,25.156149700000004
127,108,基隆市中正區中正路676號4樓之3,中正區,27.0,房地(土地+建物),1081112,0811006,公寓(5樓含以下無電梯),3,2,2,,無,36100,False,4,121.76786269999998,25.151597700000003
128,108,基隆市信義區東信路63巷12之1號,信義區,46.0,房地(土地+建物),1081020,0620607,公寓(5樓含以下無電梯),3,2,1,,無,39581,False,1,121.7652676,25.127191999999997
129,108,基隆市中正區正義路22之3號,中正區,38.0,房地(土地+建物),1080618,0701230,華廈(10層含以下有電梯),2,1,2,,有,44864,False,1,121.74746499999999,25.1330912
130,108,基隆市信義區東信路15號2樓,信義區,34.0,房地(土地+建物),1081028,0740803,公寓(5樓含以下無電梯),3,2,2,,無,47901,False,2,121.7675755,25.127571200000002
131,108,基隆市中山區成功二路49號5樓,中山區,23.0,房地(土地+建物),1081024,0850212,華廈(10層含以下有電梯),3,2,2,,有,47592,False,5,121.73623130000001,25.1297796
132,108,基隆市七堵區福五街140號5樓,七堵區,27.0,房地(土地+建物),1081014,0811014,華廈(10層含以下有電梯),3,1,1,,有,54265,False,5,121.69846199999999,25.086714999999998
133,108,基隆市七堵區福六街9之1號,七堵區,37.0,房地(土地+建物),1081108,0711202,公寓(5樓含以下無電梯),3,2,2,,無,49622,False,1,121.70016120000001,25.082610100000004
134,108,基隆市暖暖區國安路30巷14之1號,暖暖區,37.0,房地(土地+建物),1081027,0710915,公寓(5樓含以下無電梯),3,1,1,,無,19890,False,1,121.73516439999999,25.112248899999997
135,108,基隆市安樂區樂利三街229巷22之4號,安樂區,34.0,房地(土地+建物),1081026,0740330,公寓(5樓含以下無電梯),5,3,3,,無,26227,False,1,121.71555869999999,25.127271399999998
136,108,基隆市七堵區東新街79巷4號4樓,七堵區,30.0,房地(土地+建物),1081030,0781006,公寓(5樓含以下無電梯),3,2,2,,無,42849,False,4,121.7211583,25.094949699999997
137,108,基隆市安樂區中和路85巷12號17樓,安樂區,22.0,房地(土地+建物),1081031,0860508,住宅大樓(11層含以上有電梯),3,2,2,,有,30422,False,17,121.7211315,25.1484176
138,108,基隆市安樂區樂利三街28巷27號,安樂區,38.0,房地(土地+建物),1081110,0700921,公寓(5樓含以下無電梯),3,2,2,,無,66882,False,1,121.71368360000001,25.127570199999997
139,108,基隆市暖暖區東勢街1之30號3樓,暖暖區,25.0,房地(土地+建物),1081115,0831121,華廈(10層含以下有電梯),3,2,2,,有,51768,False,3,121.7363337,25.100103700000002
140,108,基隆市仁愛區仁一路261之1號六樓之二,仁愛區,10.0,房地(土地+建物)+車位,1081020,0980625,住宅大樓(11層含以上有電梯),4,2,2,坡道平面,有,90579,False,6,121.74844200000001,25.128204
141,108,基隆市中正區正義路2巷46號3樓,中正區,34.0,房地(土地+建物),1081019,0740126,公寓(5樓含以下無電梯),3,1,1,,無,20903,False,3,121.7493999,25.1338293
142,108,基隆市中正區祥豐街177巷60之4號,中正區,38.0,房地(土地+建物),1080911,0700319,公寓(5樓含以下無電梯),3,1,1,,無,22472,False,1,121.76595560000001,25.144274
143,108,基隆市信義區培德路127號2樓,信義區,28.0,房地(土地+建物),1081107,0800408,公寓(5樓含以下無電梯),3,2,2,,無,37875,False,2,121.77210009999999,25.1295185
144,108,基隆市仁愛區仁一路257號二十四樓之六,仁愛區,11.0,房地(土地+建物),1081111,0970204,住宅大樓(11層含以上有電梯),2,1,1,,有,97134,False,24,121.74895079999999,25.1280761
145,108,基隆市中正區新豐街323巷27號,中正區,36.0,房地(土地+建物),1081012,0721208,透天厝,4,2,2,,無,49930,False,1,121.7859639,25.135204100000003
